Anon_ID,Moved,Des_Deflated_AGI,Change_AGI,Des_Age,Entering_Relationship,Dissolution_of,Child_Aged_Out,Additional_Child,Des_Number.of.Dependents,Race,Ed_Attain,Disability_Status,Gender,Com_per_0.5km_one_year,Res_per_0.5km_one_year,Mix_per_0.5km_one_year,Violent_Crimes_0.1km_one_year,Non_Violent_Crimes_0.1km_one_year,evictions,Org_Est_Rent_Adj,High_School_Grad,fit,se.fit,residual.scale,UL,LL,PredictedProb,Relationship_Status,Dependent_Status
0e50db3f,0,40286,-2015,45,No,No,No,No,1,Hispanic,Some College,No,Female,15,90,16,14,27,51,1553.873537,Yes,-1.959130878,0.158028215,1,0.161190656,0.093734484,0.123561137,No Change,No Change
0ea57c14,0,7204,1096,56,No,No,No,No,0,White,Some College,No,Female,54,1,66,2,18,18,2435.589316,Yes,-2.34675944,0.176604527,1,0.119138412,0.063393357,0.087323694,No Change,No Change
0efad302,0,52479,11685,53,No,No,No,No,1,Black,High School,No,Female,3,62,10,1,36,28,846.9389705,Yes,-2.351877551,0.101463514,1,0.104050372,0.072376382,0.08691665,No Change,No Change
0f463608,0,14558,1670,24,No,No,No,No,1,Black,High School,No,Female,6,55,5,2,7,19,896.4497328,Yes,-1.375083818,0.092369838,1,0.232537354,0.174202855,0.201799721,No Change,No Change
0f4a4c88,0,58344,21165,65,No,No,No,No,0,White,Some College,No,Female,21,116,30,6,21,18,913.2697095,Yes,-2.557894197,0.157786809,1,0.095467527,0.05380123,0.071897933,No Change,No Change
0f512a66,1,12696,-12144,44,No,No,No,No,0,Hispanic,Some College,No,Male,17,142,19,9,33,12,799.1209039,Yes,-2.172159367,0.133396964,1,0.128902083,0.08064486,0.102278595,No Change,No Change
0f5ca6b3,0,22611,3281,44,No,No,No,No,0,Hispanic,Advanced Degree,No,Male,64,43,62,25,107,27,1335.284496,Yes,-2.718989773,0.162862598,1,0.083189544,0.045729636,0.061862069,No Change,No Change
0f5cbeb4,0,16827,-26054,66,No,No,No,No,0,Black,College,No,Female,48,72,73,2,10,11,1610.326101,Yes,-2.247500449,0.138831938,1,0.121811141,0.074494757,0.095565289,No Change,No Change
0f986920,0,36060,-11057,58,No,No,No,No,0,White,Some High School,No,Male,5,83,5,2,10,51,788.9341581,No,-1.87473336,0.186100426,1,0.180942272,0.096259883,0.132994983,No Change,No Change
0fbf6cba,0,20320,-22348,33,No,No,No,No,2,Hispanic,Some College,No,Female,13,34,40,4,36,23,1321.022077,Yes,-2.174402634,0.145887771,1,0.131419862,0.078685492,0.102072807,No Change,No Change
103ba194,0,18190,-6899,40,No,No,No,No,3,Hispanic,Some College,Disabled,Female,19,90,9,5,50,12,934.7978101,Yes,-2.768688367,0.184661071,1,0.082659219,0.041861569,0.059039838,No Change,No Change
1078be8f,0,32356,6019,44,No,No,No,Yes,2,Asian,High School,No,Female,165,46,167,4,45,6,1930.780942,Yes,-2.419543267,0.281637476,1,0.133827339,0.048727699,0.081694513,No Change,Had Child
10aa9b78,0,14699,568,63,No,No,No,No,1,Hispanic,No High School,No,Female,34,46,26,6,54,16,1161.17231,No,-2.777301135,0.149976377,1,0.077033863,0.044308661,0.058563176,No Change,No Change
10e0160d,1,-11444,-21331,50,No,No,No,No,0,White,Advanced Degree,Disabled,Female,357,280,175,10,49,12,3188.322429,Yes,-2.34987534,0.262478213,1,0.137594094,0.053945156,0.087075682,No Change,No Change
10e57783,0,30433,4780,64,No,No,No,No,0,White,Some College,No,Female,24,100,29,1,29,4,1624.696874,Yes,-2.711857644,0.134329635,1,0.079543071,0.048561513,0.062277279,No Change,No Change
10f3d26e,0,22479,-4797,42,No,No,No,No,0,Black,Some College,No,Male,4,71,2,5,17,42,948.6123597,Yes,-1.613280098,0.094935875,1,0.193534429,0.14192967,0.166133713,No Change,No Change
11042181,0,-5122,-18928,38,No,No,No,No,0,Multi,Advanced Degree,No,Female,1,1,1,1,1,31,1419.10951,Yes,-1.918231451,0.17790497,1,0.172282305,0.093899498,0.128058912,No Change,No Change
111aadbb,1,10082,-4521,48,No,No,No,No,1,Black,High School,No,Female,5,66,5,1,13,28,921.2785712,Yes,-1.978195197,0.081465315,1,0.139611174,0.105470441,0.121511362,No Change,No Change
11354f3a,0,598,-22443,63,No,No,No,No,0,White,Some High School,No,Female,10,19,12,12,64,40,1247.272436,No,-2.563975987,0.178606362,1,0.098508523,0.051463646,0.071493159,No Change,No Change
1141d4df,0,36307,5036,47,No,No,No,No,0,Hispanic,Some College,No,Male,9,33,5,2,29,45,592.9655264,Yes,-2.264683702,0.145135131,1,0.121295511,0.072483707,0.094090383,No Change,No Change
12568748,0,16033,750,62,No,No,No,No,0,White,Some College,Disabled,Male,165,34,129,22,89,0,1952.944164,Yes,-3.074521592,0.209561282,1,0.065144659,0.029734502,0.044170534,No Change,No Change
125ec185,0,17931,-3367,47,No,No,No,No,1,Hispanic,High School,Disabled,Female,2,40,11,1,5,12,1025.185995,Yes,-2.389362408,0.150073588,1,0.109562459,0.063953635,0.083987471,No Change,No Change
12649ac1,1,18109,-259,62,No,No,No,No,0,Black,Advanced Degree,No,Male,8,60,6,25,67,46,1058.925292,Yes,-2.253043983,0.127055795,1,0.118782056,0.075712959,0.09508722,No Change,No Change
12729b93,0,-8984,-18046,21,No,No,No,No,0,Hispanic,High School,No,Female,11,32,22,16,38,26,1315.559191,Yes,-1.628664801,0.128277862,1,0.201452603,0.132378604,0.164013352,No Change,No Change
12ce3954,0,15089,6119,58,No,No,No,No,0,Black,Some High School,No,Male,66,76,95,4,32,30,2034.908486,No,-2.038934773,0.166239147,1,0.152761281,0.085899422,0.115175245,No Change,No Change
12ec1f66,0,-17366,-24350,21,No,No,No,No,0,Asian,College,No,Female,47,17,47,6,11,9,1437.539782,Yes,-1.494571385,0.182190838,1,0.242783825,0.135677475,0.183236579,No Change,No Change
12fc4e11,0,15214,4236,47,No,No,No,No,2,Hispanic,Some College,No,Female,7,96,23,3,58,50,646.529243,Yes,-2.883806864,0.165202631,1,0.071756896,0.038880571,0.052959877,No Change,No Change
130acbeb,0,16837,8808,36,No,No,No,No,2,Black,High School,No,Female,5,77,39,13,27,37,751.96079,Yes,-1.783587146,0.131678355,1,0.1786534,0.114896108,0.143860759,No Change,No Change
13539634,0,22736,4174,24,No,No,No,No,1,Multi,Some College,No,Female,1,52,12,5,33,28,672.0280653,Yes,-2.087453717,0.164691228,1,0.146207804,0.082394526,0.110322247,No Change,No Change
1390122c,0,6164,-23764,70,No,No,No,No,0,White,Some College,No,Female,3,85,7,1,6,2,970.7666757,Yes,-2.55338757,0.144869309,1,0.093685434,0.055339879,0.072199235,No Change,No Change
13bcac17,0,17901,5969,23,No,No,No,No,0,Hispanic,High School,No,Male,11,104,20,3,46,5,1106.093235,Yes,-2.049324132,0.140315453,1,0.145007672,0.089126898,0.114120692,No Change,No Change
13ea42ea,0,31184,2646,55,No,No,No,Yes,1,Hispanic,High School,No,Female,5,61,1,7,33,15,887.957136,Yes,-2.360160777,0.192391713,1,0.120991633,0.060810858,0.086261521,No Change,Had Child
145813f8,0,17067,1127,46,No,No,No,No,1,Hispanic,Some College,No,Female,10,48,20,11,132,10,1197.422578,Yes,-3.562324723,0.227489224,1,0.042433954,0.017841884,0.027589984,No Change,No Change
1482dc35,1,-13867,-21850,27,No,No,No,No,0,Black,Advanced Degree,No,Female,47,35,50,16,38,26,3612.793052,Yes,-1.259006936,0.247990185,1,0.315842135,0.148670386,0.22114489,No Change,No Change
1492d21a,0,19115,3289,21,No,No,No,No,0,Multi,High School,No,Female,12,27,19,6,38,30,1170.684311,Yes,-1.974540133,0.169513046,1,0.162153083,0.090562529,0.121902067,No Change,No Change
14d6b9d3,0,21893,13025,27,No,No,No,No,0,Black,Some College,No,Female,2,56,19,4,20,37,917.4553786,Yes,-1.554397139,0.102322749,1,0.205242545,0.14742398,0.174452092,No Change,No Change
14ee2c9d,0,2836,375,23,No,No,No,No,0,White,Some College,No,Male,10,87,27,3,36,2,1081.339585,Yes,-1.886477843,0.145891341,1,0.167907439,0.10225422,0.131646585,No Change,No Change
14fb8b00,0,32624,446,30,No,No,No,No,0,White,Advanced Degree,No,Female,10,15,23,7,22,7,1110.472822,Yes,-1.754921538,0.141006451,1,0.1856467,0.115956189,0.147427523,No Change,No Change
154144ea,0,15898,-5702,27,No,No,No,No,0,Asian,Some College,No,Female,13,48,16,1,10,9,964.4548277,Yes,-1.735022672,0.16565714,1,0.196181274,0.113074844,0.149946252,No Change,No Change
1543e5b3,0,7144,-2709,21,No,No,No,No,0,Hispanic,Some College,No,Female,3,80,4,1,9,2,910.2895752,Yes,-1.659437962,0.134785475,1,0.198569605,0.127458712,0.159837458,No Change,No Change
15afd360,0,14274,-2319,65,No,No,Yes,No,0,White,High School,Disabled,Male,8,110,17,12,35,5,1332.009299,Yes,-2.642961656,0.217423318,1,0.098250896,0.044399516,0.066424141,No Change,Empty Nester
161fa2f4,0,39538,22924,42,No,No,No,No,0,White,College,No,Female,13,58,25,7,59,7,1349.188682,Yes,-2.536225979,0.152448428,1,0.096439512,0.055460581,0.073357304,No Change,No Change
164e5664,1,-2866,-7084,36,Yes,No,No,No,2,Hispanic,College,No,Female,4,94,12,14,49,4,809.3173169,Yes,-1.998282282,0.356164091,1,0.214131248,0.063188255,0.119383389,Got Married,No Change
166064d6,0,9099,-120,87,No,No,No,No,0,White,Some College,No,Female,131,115,167,12,28,4,2084.158045,Yes,-3.121015341,0.238948343,1,0.065824231,0.026874005,0.042248668,No Change,No Change
167bc849,0,1409,-37889,43,No,No,No,No,0,Asian,High School,No,Female,485,16,165,68,124,27,2387.657717,Yes,-1.341349181,0.342030459,1,0.338279792,0.117976954,0.207288274,No Change,No Change
16999bb3,0,42586,-2159,55,No,No,No,No,0,Multi,Advanced Degree,No,Male,14,111,19,11,29,8,1049.632615,Yes,-2.384678001,0.18247765,1,0.116394871,0.060521049,0.084348562,No Change,No Change
16ecc651,0,8346,2059,39,No,No,No,No,0,White,College,No,Female,1,1,1,1,1,5,1174.316405,Yes,-1.840493972,0.139250856,1,0.172564184,0.107798751,0.136992882,No Change,No Change
17148ec1,0,20670,14705,35,No,No,No,No,1,Black,Some High School,No,Female,1,114,3,9,34,42,819.1335452,No,-1.57093425,0.139354032,1,0.214535448,0.136570869,0.172083248,No Change,No Change
1728a9fb,1,-17627,-22823,39,No,No,No,Yes,2,White,College,No,Male,1,22,1,1,8,22,1182.854366,Yes,-1.69215188,0.214687284,1,0.21902371,0.107845569,0.155493057,No Change,Had Child
17a2cab5,0,-17737,-22735,66,No,No,No,No,0,White,High School,Disabled,Male,96,28,93,9,55,16,2797.039453,Yes,-2.953636065,0.211492446,1,0.073161441,0.033305459,0.049564942,No Change,No Change
18185019,0,21251,5815,30,No,No,No,No,0,Black,Some College,Disabled,Male,33,64,94,3,34,17,1470.480908,Yes,-2.041207355,0.176555053,1,0.155098527,0.084149724,0.114943849,No Change,No Change
18776aca,0,55904,492,67,No,No,No,No,0,White,No High School,Disabled,Male,6,7,4,1,1,8,832.0671606,No,-2.22980614,0.204781545,1,0.138424897,0.067158615,0.097105637,No Change,No Change
18890ce7,0,8942,-141,75,No,No,No,No,0,Hispanic,Some College,No,Female,6,98,21,7,16,15,864.1233175,Yes,-2.829932139,0.157313973,1,0.074357968,0.041556068,0.055727969,No Change,No Change
18a37a5e,0,38352,-398,23,No,No,No,No,0,Black,Some College,No,Female,1,61,1,2,21,22,816.4552394,Yes,-1.426161015,0.1007967,1,0.226426643,0.164692125,0.193697547,No Change,No Change
18bf4dfc,0,16659,486,66,No,No,No,No,0,White,Some College,No,Female,1,1,1,1,1,1,1628.209288,Yes,-2.373494434,0.15367003,1,0.111818293,0.064483603,0.085216337,No Change,No Change
18d19522,0,22352,13608,61,No,No,No,No,0,Asian,High School,No,Male,41,38,51,9,19,15,888.0436062,Yes,-2.410469276,0.199724675,1,0.11722151,0.057219991,0.082377838,No Change,No Change
18fdc0d5,0,-8434,-8616,44,No,No,No,No,2,Black,High School,Disabled,Female,16,216,22,10,27,4,2085.54899,Yes,-2.142824989,0.217771854,1,0.15238812,0.071116905,0.105003607,No Change,No Change
19546b07,0,31333,11618,45,No,No,No,No,1,Black,Some College,No,Female,10,131,10,6,25,11,959.580832,Yes,-1.996127851,0.102186429,1,0.142357915,0.100073043,0.119610073,No Change,No Change
19885684,1,46735,-1137,32,No,No,No,No,1,Black,College,No,Female,10,59,7,1,6,36,770.2298327,Yes,-1.452259537,0.106714801,1,0.223897103,0.159571398,0.189654065,No Change,No Change
19a2fabc,0,7393,-580,58,No,No,Yes,No,0,Black,Some College,Disabled,Male,1,93,1,2,8,42,781.8616819,Yes,-2.122180235,0.213317069,1,0.153933303,0.073082089,0.106959637,No Change,Empty Nester
19b7447f,0,-4090,-20015,22,No,No,No,No,0,White,High School,No,Male,2,1,7,26,104,87,2373.301798,Yes,-1.856417934,0.281509384,1,0.213381868,0.082551332,0.135121118,No Change,No Change
19c994bf,0,4651,-2790,41,No,No,No,Yes,3,Black,College,No,Female,1,1,1,1,1,1,1277.553386,Yes,-1.58646645,0.200424291,1,0.232609478,0.121393685,0.169881624,No Change,Had Child
19dc084b,0,5026,-22981,67,No,No,No,No,0,White,Advanced Degree,No,Female,17,100,23,7,47,1,1870.470862,Yes,-2.821428261,0.154024328,1,0.074499616,0.042155675,0.056177157,No Change,No Change
19f4de69,0,13548,6878,57,No,No,No,No,0,Black,High School,No,Female,1,1,1,1,1,35,1633.231865,Yes,-1.92288722,0.140041562,1,0.161324532,0.099987031,0.12753995,No Change,No Change
1a994229,0,26623,4188,60,No,No,No,No,0,Black,High School,No,Female,7,87,5,8,41,22,769.8279737,Yes,-2.413451027,0.094019862,1,0.097161241,0.069284659,0.082152723,No Change,No Change
1afc901e,0,26690,-13,36,No,No,No,No,2,Hispanic,Some College,Disabled,Female,8,72,14,2,14,2,1009.367051,Yes,-2.290475146,0.162292426,1,0.122133268,0.068589011,0.091914883,No Change,No Change
1b53162f,0,25248,-11381,37,No,No,No,No,0,Asian,Some College,No,Female,6,25,7,12,29,19,1000.003212,Yes,-1.873003103,0.168185078,1,0.17604731,0.099513142,0.133194621,No Change,No Change
1ba80f3d,0,25368,9080,51,No,No,No,No,0,White,College,No,Male,1,38,2,4,9,16,1088.648699,Yes,-2.027603586,0.1306082,1,0.145342036,0.092490705,0.11633505,No Change,No Change
1bb0fda6,1,-19862,-32117,21,No,No,No,No,0,Black,Some College,No,Female,11,113,10,4,10,29,965.208577,Yes,-1.22617344,0.131939158,1,0.275364581,0.184707389,0.226851865,No Change,No Change
1bb74195,0,3685,-3780,40,No,No,No,No,1,Black,Some College,Disabled,Female,8,22,28,2,39,12,1271.727686,Yes,-2.382865739,0.14169242,1,0.108597411,0.065339728,0.084488636,No Change,No Change
1bc102b8,0,26161,4404,59,No,No,No,No,0,Black,High School,No,Female,40,70,53,35,70,22,2111.832841,Yes,-2.100799227,0.156713631,1,0.142626966,0.082567873,0.109019165,No Change,No Change
1c08d17a,0,-5355,-32621,35,No,No,No,No,0,Hispanic,College,No,Male,6,52,3,17,54,43,1344.069911,Yes,-1.899996351,0.15270981,1,0.167885881,0.099812686,0.130108887,No Change,No Change
1c14cbee,0,22186,84,85,No,No,No,No,0,White,Some High School,No,Male,11,28,4,2,3,22,804.8203309,No,-2.473314809,0.176810104,1,0.106522302,0.056260228,0.077750213,No Change,No Change
1c76f047,0,-5759,-23520,52,No,No,No,Yes,1,Multi,Some High School,No,Female,1,58,6,10,25,43,1012.458982,No,-1.968107638,0.238553891,1,0.182344699,0.080492568,0.12259229,No Change,Had Child
1cf508f4,0,10826,-55,30,No,No,No,No,2,Multi,Some College,Disabled,Female,43,64,50,3,31,7,1725.600233,Yes,-2.473012121,0.208312539,1,0.112573481,0.053085514,0.07777192,No Change,No Change
1d4e81aa,0,27284,3780,31,No,No,No,No,1,Black,College,No,Male,4,55,17,10,107,19,1283.61375,Yes,-2.505499194,0.177142714,1,0.103558211,0.054541975,0.075473564,No Change,No Change
1d9bbb24,1,-8673,-24374,21,No,No,No,No,0,Black,Some College,No,Female,10,99,23,7,27,15,1041.421014,Yes,-1.422235024,0.110226664,1,0.230375746,0.162699337,0.194311441,No Change,No Change
1dfa3938,0,28035,19786,25,No,No,No,No,0,White,High School,Disabled,Male,14,43,3,1,10,12,887.4165015,Yes,-1.78430927,0.171750211,1,0.190359049,0.107078192,0.143771842,No Change,No Change
1e5a6055,0,-20953,-22249,48,No,No,No,No,0,White,High School,No,Male,18,41,19,14,46,8,2563.366857,Yes,-2.113900302,0.190792229,1,0.149319599,0.076714124,0.107753108,No Change,No Change
1ed7d6e6,0,5309,-5924,31,No,No,No,No,2,Hispanic,Some High School,No,Female,6,53,13,14,87,45,610.7006499,No,-2.376894666,0.181084727,1,0.116915587,0.061121595,0.084951648,No Change,No Change
1ed902ba,0,15133,-1181,36,No,No,No,No,1,Multi,College,No,Female,12,146,6,7,79,16,756.463231,Yes,-2.887863787,0.199286268,1,0.076050298,0.036317405,0.052756771,No Change,No Change
1f21d5f5,0,23576,150,22,No,No,No,No,0,Black,No High School,No,Female,3,127,9,6,19,48,836.8726028,No,-1.067203756,0.152833242,1,0.316987547,0.203144322,0.255935216,No Change,No Change
1f3f40ac,0,-11046,-22848,66,No,No,No,No,0,Asian,Some High School,Disabled,Female,1,4,16,1,1,9,1048.325444,No,-2.457533426,0.221259631,1,0.116719979,0.052590182,0.078889387,No Change,No Change
1f4765cb,0,29941,-21729,55,No,No,No,No,0,Black,Some College,Disabled,Female,5,121,8,7,44,9,977.9438553,Yes,-2.500838757,0.163287256,1,0.101488343,0.05620614,0.075799401,No Change,No Change
1f93e144,0,40374,9954,65,No,No,No,No,0,White,College,No,Male,12,202,22,3,23,12,1350.11272,Yes,-2.548475608,0.16505644,1,0.097530919,0.053555885,0.072528962,No Change,No Change
1f9e2a34,0,-7792,-22958,30,No,No,No,No,1,Black,Some High School,No,Female,4,36,13,10,40,74,1023.402598,No,-1.392250959,0.178088556,1,0.260533527,0.149147311,0.199048647,No Change,No Change
2000575d,0,9972,-1847,56,No,No,No,No,0,Black,High School,Disabled,Female,7,84,18,1,13,10,1363.807085,Yes,-2.359959376,0.134563765,1,0.109465307,0.067628342,0.086277397,No Change,No Change
20059c46,0,7650,1778,26,No,No,No,No,1,White,High School,No,Female,10,31,3,1,11,22,784.5054426,Yes,-1.725157907,0.137883265,1,0.189247567,0.11968578,0.151207985,No Change,No Change
202ced0a,0,29165,-3421,52,No,No,No,No,1,White,High School,No,Female,5,71,5,1,18,25,812.8087053,Yes,-2.328055626,0.12274461,1,0.110320042,0.071184497,0.088825907,No Change,No Change
20482691,0,32686,3086,27,Yes,No,No,No,0,Asian,High School,No,Female,16,104,9,5,39,36,781.1306699,Yes,-1.635891208,0.366571242,1,0.285485597,0.086718981,0.163024922,Got Married,No Change
20522c33,0,-8761,-20490,51,No,No,No,No,1,Hispanic,Some College,Lost Disabilty Benifits,Female,1,47,1,3,6,0,895.9760367,Yes,-2.382896249,0.292437988,1,0.140672237,0.049450188,0.084486276,No Change,No Change
20b82f63,0,15997,1747,24,No,No,No,No,0,Hispanic,Some College,No,Male,16,97,33,14,24,32,1078.548551,Yes,-1.517607461,0.134449928,1,0.221993703,0.144163742,0.179814103,No Change,No Change
20b85df2,0,36066,-460,29,No,No,No,No,0,Black,College,No,Female,5,57,7,2,33,18,1039.599075,Yes,-1.710344455,0.095764405,1,0.17907218,0.130330164,0.153119044,No Change,No Change
20baea20,0,25051,-4805,29,No,No,Yes,No,1,Multi,Some College,No,Female,8,94,35,14,54,2,1011.82174,Yes,-2.210652123,0.221626065,1,0.14476494,0.066295424,0.098797995,No Change,Empty Nester
211e9682,0,26309,1617,54,No,No,No,No,1,Asian,High School,No,Female,34,59,18,16,46,23,867.1846738,Yes,-2.44571453,0.173106253,1,0.108473789,0.058139998,0.079752503,No Change,No Change
218b651b,0,6239,-98,80,No,No,No,No,0,White,High School,No,Female,204,79,193,4,89,8,1740.281496,Yes,-3.882462492,0.285115654,1,0.034769183,0.011643571,0.020184239,No Change,No Change
2195b4dd,0,24268,-4067,54,No,No,No,No,0,Asian,No High School,No,Male,9,59,4,10,18,1,898.9258718,No,-1.87098823,0.190081041,1,0.182659892,0.095907537,0.133427417,No Change,No Change
21a207b0,0,53267,4006,55,No,No,No,No,0,Black,Some College,Disabled,Female,3,105,13,4,25,23,940.3577872,Yes,-2.349745052,0.150191864,1,0.113510997,0.066352278,0.087086039,No Change,No Change
21ab46e4,0,10939,-21665,41,No,No,No,No,0,Black,Some College,No,Male,10,41,16,41,109,38,1369.04801,Yes,-1.916831444,0.149079914,1,0.164566664,0.098942689,0.128215318,No Change,No Change
21e6a94c,0,-14524,-21997,57,No,No,No,No,0,White,Some College,No,Female,10,116,11,9,33,13,943.564454,Yes,-2.479170099,0.142233646,1,0.099715279,0.059639341,0.077331396,No Change,No Change
21f76480,0,10600,-10748,25,No,No,No,No,0,Black,College,No,Female,4,93,3,1,29,42,700.588103,Yes,-1.612542067,0.104074568,1,0.196461927,0.139850981,0.16623598,No Change,No Change
22e29850,0,38165,1995,50,No,No,No,No,1,White,College,No,Female,23,216,45,1,21,5,1490.370462,Yes,-2.389994075,0.154804897,1,0.110408379,0.063363239,0.083938887,No Change,No Change
230b34ba,0,-1684,-12937,51,No,No,No,No,0,Black,High School,Disabled,Female,8,111,2,6,30,14,837.8254376,Yes,-2.348515771,0.135262079,1,0.110720547,0.068266387,0.087183819,No Change,No Change
234a62a4,0,28005,-10290,41,No,No,No,Yes,3,Multi,Some High School,No,Female,2,67,5,6,13,5,891.9314044,No,-1.773716518,0.241544093,1,0.214116198,0.095596194,0.145080752,No Change,Had Child
236cdf26,0,8257,-1191,19,No,No,No,No,0,Multi,College,No,Female,56,296,163,5,64,15,2581.505608,Yes,-2.539950276,0.265881995,1,0.117240898,0.044741565,0.073104543,No Change,No Change
237b3a6c,0,5080,-23152,55,No,No,No,No,0,Black,High School,No,Male,14,7,27,13,21,26,1322.179689,Yes,-1.778172455,0.116606707,1,0.175140681,0.118499001,0.144528946,No Change,No Change
238a267b,0,35774,1242,56,No,No,No,No,1,Black,Some College,No,Female,16,41,19,7,59,13,839.6044189,Yes,-2.603147609,0.112036115,1,0.084435196,0.056107733,0.06893612,No Change,No Change
23c6a5c3,0,31790,-2894,37,No,No,Yes,No,1,Multi,Some College,No,Male,3,74,17,8,53,19,776.1645303,Yes,-2.357201977,0.227048154,1,0.128735287,0.057204525,0.086495021,No Change,Empty Nester
23ec1aaf,0,6310,-14863,40,No,No,No,No,4,Black,Some College,No,Female,18,25,18,5,33,11,2660.078269,Yes,-1.937294715,0.245846345,1,0.189166388,0.081723755,0.125945362,No Change,No Change
24048cea,0,27799,3824,42,No,No,No,No,2,Multi,College,No,Female,4,85,13,14,47,18,534.2737834,Yes,-2.518273487,0.181353661,1,0.103139276,0.053467735,0.074587028,No Change,No Change
241f5b53,0,13710,244,44,No,No,No,No,2,Asian,No High School,No,Female,3,30,11,15,28,11,1533.25979,No,-1.831257727,0.193548339,1,0.189708868,0.098801525,0.13808851,No Change,No Change
244b29bf,1,10644,-5156,39,No,No,Yes,No,2,Black,Some College,Disabled,Female,15,61,3,2,11,33,696.3214196,Yes,-1.887540257,0.200711899,1,0.18330041,0.092714224,0.131525182,No Change,Empty Nester
2452e6e5,0,23102,-23413,72,No,No,No,No,1,Hispanic,Advanced Degree,No,Female,6,166,19,1,12,4,1723.70523,Yes,-2.72175533,0.179666957,1,0.085519784,0.044196677,0.061701764,No Change,No Change
